"customer_id";"customer_name";"stat_time";"backlog";"last_received_on";"total_received";"database_connections";"idle_database_connections";"pct_processor_time";"available_m_bytes";"pct_paging_file_usage"
31;"Super Restoration";"2017-02-13 18:50:36";1;"2017-02-13 18:50:36";10411808;7;0;51.1361;20094;8.28311
30;"Chicago Water & Fire";"2017-02-13 18:50:36";3;"2017-02-13 18:50:35";22983072;9;0;51.1361;20094;8.28311
30;"Chicago Water & Fire";"2017-02-13 18:51:19";3;"2017-02-13 18:51:19";22983197;9;0;9.55826;20089;8.28295
12;"C & C Complete Services";"2017-02-13 18:51:19";2;"2017-02-13 18:51:19";3985270;6;0;9.55826;20089;8.28295
31;"Super Restoration";"2017-02-13 18:51:40";1;"2017-02-13 18:51:39";10411869;7;0;4.92362;20091;8.28285
31;"Super Restoration";"2017-02-13 18:51:51";3;"2017-02-13 18:51:50";10411896;7;0;17.0449;20086;8.2828
7;"Full Steam Ahead";"2017-02-13 18:52:01";2;"2017-02-13 18:52:00";2285136;7;0;6.43879;20085;8.2828
31;"Super Restoration";"2017-02-13 18:52:12";2;"2017-02-13 18:52:12";10411912;7;0;12.1206;20084;8.28604
500003;"Platinum Improvements";"2017-02-13 18:52:33";12;"2017-02-13 18:52:32";72974;1;0;14.7722;20078;8.28603
500002;"EMERG+NC Property Rescuers";"2017-02-13 18:52:44";1;"2017-02-13 18:52:43";14015;7;0;28.4086;20075;8.28602
30;"Chicago Water & Fire";"2017-02-13 18:52:44";1;"2017-02-13 18:52:43";22983413;8;0;28.4086;20075;8.28602
7;"Full Steam Ahead";"2017-02-13 18:52:44";1;"2017-02-13 18:52:43";2285137;7;0;28.4086;20075;8.28602
30;"Chicago Water & Fire";"2017-02-13 18:52:54";14;"2017-02-13 18:52:54";22983472;8;0;10.9843;20088;8.28602
500001;"Colorado Premier Restoration";"2017-02-13 18:53:26";26;"2017-02-13 18:53:25";220136;1;0;21.5904;20088;8.28562
30;"Chicago Water & Fire";"2017-02-13 18:53:26";66;"2017-02-13 18:53:26";22983651;9;0;21.5904;20088;8.28562
30;"Chicago Water & Fire";"2017-02-13 18:53:37";81;"2017-02-13 18:53:36";22983764;9;0;12.1206;20088;8.28535
12;"C & C Complete Services";"2017-02-13 18:53:47";1;"2017-02-13 18:53:46";3985417;8;0;27.2723;20098;8.28529
30;"Chicago Water & Fire";"2017-02-13 18:54:19";2;"2017-02-13 18:54:18";22983917;8;0;18.5601;20118;8.28526
30;"Chicago Water & Fire";"2017-02-13 18:55:02";4;"2017-02-13 18:55:01";22984031;8;0;7.57516;20099;8.28523
30;"Chicago Water & Fire";"2017-02-13 18:55:12";13;"2017-02-13 18:55:12";22984044;8;0;14.0146;20090;8.2852
30;"Chicago Water & Fire";"2017-02-13 18:55:23";21;"2017-02-13 18:55:23";22984136;8;0;24.2419;20093;8.28513
31;"Super Restoration";"2017-02-13 18:55:44";1;"2017-02-13 18:55:43";10412090;7;0;28.7874;20105;8.28503
30;"Chicago Water & Fire";"2017-02-13 18:55:44";3;"2017-02-13 18:55:43";22984185;8;0;28.7874;20105;8.28503
7;"Full Steam Ahead";"2017-02-13 18:55:44";3;"2017-02-13 18:55:44";2285193;7;0;28.7874;20105;8.28503
42;"Restoration Solutions";"2017-02-13 18:55:55";1;"2017-02-13 18:55:54";454007;3;0;2.94055;20107;8.28503
31;"Super Restoration";"2017-02-13 18:56:05";1;"2017-02-13 18:56:04";10412158;7;0;12.4994;20115;8.28501
12;"C & C Complete Services";"2017-02-13 18:56:16";12;"2017-02-13 18:56:16";3985585;9;0;4.92364;20123;8.28498
30;"Chicago Water & Fire";"2017-02-13 18:56:26";4;"2017-02-13 18:56:25";22984330;8;0;23.1056;20127;8.28485
7;"Full Steam Ahead";"2017-02-13 18:56:37";1;"2017-02-13 18:56:37";2285213;7;0;23.1056;20129;8.28485
30;"Chicago Water & Fire";"2017-02-13 18:57:19";11;"2017-02-13 18:57:19";22984457;11;0;50.3785;20144;8.28475
12;"C & C Complete Services";"2017-02-13 18:57:19";2;"2017-02-13 18:57:18";3985710;7;0;50.3785;20144;8.28475
12;"C & C Complete Services";"2017-02-13 18:57:51";1;"2017-02-13 18:57:50";3985786;7;0;16.6661;20167;8.28456
30;"Chicago Water & Fire";"2017-02-13 18:58:23";13;"2017-02-13 18:58:22";22984648;11;0;21.5904;20166;8.2876
30;"Chicago Water & Fire";"2017-02-13 18:58:44";2;"2017-02-13 18:58:44";22984670;11;0;1.13574;20165;8.28758
42;"Restoration Solutions";"2017-02-13 18:58:55";1;"2017-02-13 18:58:54";454011;3;0;7.19639;20162;8.28756
30;"Chicago Water & Fire";"2017-02-13 18:58:55";2;"2017-02-13 18:58:55";22984712;11;0;7.19639;20162;8.28756
31;"Super Restoration";"2017-02-13 18:59:05";1;"2017-02-13 18:59:05";10412291;4;0;5.68122;20162;8.28755
12;"C & C Complete Services";"2017-02-13 18:59:16";7;"2017-02-13 18:59:16";3985913;7;0;44.3178;20167;8.28751
7;"Full Steam Ahead";"2017-02-13 18:59:27";4;"2017-02-13 18:59:26";2285249;7;0;7.95394;20184;8.28701
30;"Chicago Water & Fire";"2017-02-13 18:59:58";1;"2017-02-13 18:59:58";22984868;11;0;2.65089;20174;8.28697
30;"Chicago Water & Fire";"2017-02-13 19:00:20";2;"2017-02-13 19:00:19";22984921;12;0;16.6661;20169;8.28671
30;"Chicago Water & Fire";"2017-02-13 19:01:02";1;"2017-02-13 19:01:01";22984993;12;0;2.27211;20132;8.28659
31;"Super Restoration";"2017-02-13 19:01:13";3;"2017-02-13 19:01:12";10412384;4;0;20.8328;20131;8.28657
30;"Chicago Water & Fire";"2017-02-13 19:01:23";9;"2017-02-13 19:01:22";22985040;12;0;16.6661;20126;8.28652
12;"C & C Complete Services";"2017-02-13 19:01:23";2;"2017-02-13 19:01:23";3986095;7;0;16.6661;20126;8.28652
30;"Chicago Water & Fire";"2017-02-13 19:01:44";1;"2017-02-13 19:01:44";22985047;12;0;8.71154;20126;8.2865
12;"C & C Complete Services";"2017-02-13 19:01:44";2;"2017-02-13 19:01:44";3986099;7;0;8.71154;20126;8.2865
12;"C & C Complete Services";"2017-02-13 19:01:55";2;"2017-02-13 19:01:53";3986166;7;0;1.51453;20132;8.28638
12;"C & C Complete Services";"2017-02-13 19:02:16";6;"2017-02-13 19:02:15";3986180;8;0;15.5298;20174;8.28636
30;"Chicago Water & Fire";"2017-02-13 19:02:48";10;"2017-02-13 19:02:46";22985173;10;0;24.2419;20167;8.28615
12;"C & C Complete Services";"2017-02-13 19:02:48";2;"2017-02-13 19:02:48";3986268;7;0;24.2419;20167;8.28615
500001;"Colorado Premier Restoration";"2017-02-13 19:02:59";1;"2017-02-13 19:02:58";220263;1;0;6.06;20156;8.28606
30;"Chicago Water & Fire";"2017-02-13 19:03:09";3;"2017-02-13 19:03:09";22985190;10;0;9.09033;20149;8.28603
7;"Full Steam Ahead";"2017-02-13 19:03:09";4;"2017-02-13 19:03:08";2285366;7;0;9.09033;20149;8.28603
12;"C & C Complete Services";"2017-02-13 19:03:20";4;"2017-02-13 19:03:20";3986372;7;0;12.1206;20155;8.28601
7;"Full Steam Ahead";"2017-02-13 19:03:31";1;"2017-02-13 19:03:30";2285381;7;0;2.27211;20156;8.28598
31;"Super Restoration";"2017-02-13 19:03:41";1;"2017-02-13 19:03:41";10412481;4;0;0;20153;8.28598
12;"C & C Complete Services";"2017-02-13 19:03:52";7;"2017-02-13 19:03:51";3986449;7;0;4.92362;20165;8.28924
30;"Chicago Water & Fire";"2017-02-13 19:04:02";2;"2017-02-13 19:04:02";22985271;10;0;68.5604;20160;8.28922
7;"Full Steam Ahead";"2017-02-13 19:04:02";4;"2017-02-13 19:04:01";2285393;7;0;68.5604;20160;8.28922
500003;"Platinum Improvements";"2017-02-13 19:04:13";12;"2017-02-13 19:04:12";73107;1;0;28.0298;20161;8.28921
31;"Super Restoration";"2017-02-13 19:04:13";2;"2017-02-13 19:04:12";10412522;4;0;28.0298;20161;8.28921
500001;"Colorado Premier Restoration";"2017-02-13 19:04:24";4;"2017-02-13 19:04:22";220290;1;0;39.0148;20150;8.28899
30;"Chicago Water & Fire";"2017-02-13 19:04:24";13;"2017-02-13 19:04:23";22985316;10;0;39.0148;20150;8.28899
12;"C & C Complete Services";"2017-02-13 19:04:24";1;"2017-02-13 19:04:23";3986531;8;0;39.0148;20150;8.28899
31;"Super Restoration";"2017-02-13 19:04:45";2;"2017-02-13 19:04:44";10412540;4;0;38.636;20159;8.28877
12;"C & C Complete Services";"2017-02-13 19:04:45";1;"2017-02-13 19:04:44";3986624;8;0;38.636;20159;8.28877
30;"Chicago Water & Fire";"2017-02-13 19:05:06";13;"2017-02-13 19:05:06";22985369;10;0;12.8782;20160;8.28874
7;"Full Steam Ahead";"2017-02-13 19:05:06";14;"2017-02-13 19:05:06";2285450;7;0;12.8782;20160;8.28874
30;"Chicago Water & Fire";"2017-02-13 19:05:17";2;"2017-02-13 19:05:16";22985384;10;0;15.5298;20162;8.28874
12;"C & C Complete Services";"2017-02-13 19:05:17";6;"2017-02-13 19:05:16";3986693;8;0;15.5298;20162;8.28874
12;"C & C Complete Services";"2017-02-13 19:05:48";6;"2017-02-13 19:05:48";3986761;8;0;15.9086;20168;8.28865
12;"C & C Complete Services";"2017-02-13 19:06:20";2;"2017-02-13 19:06:20";3986791;8;0;15.151;20169;8.28864
30;"Chicago Water & Fire";"2017-02-13 19:07:03";2;"2017-02-13 19:07:02";22985487;8;0;15.5298;20176;8.28843
30;"Chicago Water & Fire";"2017-02-13 19:07:24";20;"2017-02-13 19:07:23";22985724;8;0;12.1206;20156;8.28833
30;"Chicago Water & Fire";"2017-02-13 19:07:34";6;"2017-02-13 19:07:32";22985736;8;0;18.1813;20157;8.28832
12;"C & C Complete Services";"2017-02-13 19:07:34";13;"2017-02-13 19:07:34";3986898;8;0;18.1813;20157;8.28832
31;"Super Restoration";"2017-02-13 19:07:45";1;"2017-02-13 19:07:45";10412679;4;0;10.2267;20158;8.28826
12;"C & C Complete Services";"2017-02-13 19:07:45";1;"2017-02-13 19:07:45";3986901;8;0;10.2267;20158;8.28826
30;"Chicago Water & Fire";"2017-02-13 19:08:17";4;"2017-02-13 19:08:16";22985815;9;0;24.9995;20156;8.28805
12;"C & C Complete Services";"2017-02-13 19:08:17";7;"2017-02-13 19:08:16";3986939;8;0;24.9995;20156;8.28805
500001;"Colorado Premier Restoration";"2017-02-13 19:08:28";43;"2017-02-13 19:08:27";220407;1;0;10.6612;20152;8.28794
7;"Full Steam Ahead";"2017-02-13 19:08:59";4;"2017-02-13 19:08:58";2285584;7;0;6.81758;20191;8.28771
500003;"Platinum Improvements";"2017-02-13 19:09:52";12;"2017-02-13 19:09:51";73185;1;0;62.121;20161;8.29013
30;"Chicago Water & Fire";"2017-02-13 19:09:52";3;"2017-02-13 19:09:52";22986035;9;0;62.121;20161;8.29013
30;"Chicago Water & Fire";"2017-02-13 19:10:03";1;"2017-02-13 19:10:03";22986042;9;0;6.06;20162;8.29013
30;"Chicago Water & Fire";"2017-02-13 19:10:14";15;"2017-02-13 19:10:10";22986104;9;0;11.3631;20168;8.2901
30;"Chicago Water & Fire";"2017-02-13 19:10:24";2;"2017-02-13 19:10:23";22986145;9;0;32.1965;20175;8.28994
12;"C & C Complete Services";"2017-02-13 19:10:24";5;"2017-02-13 19:10:24";3987148;7;0;32.1965;20175;8.28994
30;"Chicago Water & Fire";"2017-02-13 19:10:35";1;"2017-02-13 19:10:33";22986177;9;0;43.7496;20139;8.2898
7;"Full Steam Ahead";"2017-02-13 19:10:35";19;"2017-02-13 19:10:30";2285646;8;0;43.7496;20139;8.2898
12;"C & C Complete Services";"2017-02-13 19:10:45";1;"2017-02-13 19:10:45";3987167;8;0;6.43879;20124;8.28975
31;"Super Restoration";"2017-02-13 19:11:07";1;"2017-02-13 19:11:06";10412939;3;0;14.0146;20160;8.28973
7;"Full Steam Ahead";"2017-02-13 19:11:07";3;"2017-02-13 19:11:07";2285671;8;0;14.0146;20160;8.28973
30;"Chicago Water & Fire";"2017-02-13 19:11:17";3;"2017-02-13 19:11:16";22986238;9;0;21.5904;20175;8.28972
12;"C & C Complete Services";"2017-02-13 19:11:17";4;"2017-02-13 19:11:16";3987194;8;0;21.5904;20175;8.28972
500001;"Colorado Premier Restoration";"2017-02-13 19:11:28";7;"2017-02-13 19:11:28";220478;1;0;1.89332;20140;8.28952
7;"Full Steam Ahead";"2017-02-13 19:11:39";2;"2017-02-13 19:11:31";2285825;8;0;24.6207;20138;8.28935
7;"Full Steam Ahead";"2017-02-13 19:12:00";2;"2017-02-13 19:11:59";2285838;8;0;10.6055;20175;8.28931
500001;"Colorado Premier Restoration";"2017-02-13 19:12:21";4;"2017-02-13 19:12:20";220499;1;0;21.2116;20143;8.28931
12;"C & C Complete Services";"2017-02-13 19:12:21";6;"2017-02-13 19:12:20";3987293;8;0;21.2116;20143;8.28931
500003;"Platinum Improvements";"2017-02-13 19:12:32";6;"2017-02-13 19:12:31";73213;1;0;10.6055;20139;8.2892
30;"Chicago Water & Fire";"2017-02-13 19:12:53";1;"2017-02-13 19:12:52";22986406;9;0;12.4994;20152;8.28819
30;"Chicago Water & Fire";"2017-02-13 19:13:14";12;"2017-02-13 19:13:14";22986428;9;0;0.378147;20147;8.28819
500001;"Colorado Premier Restoration";"2017-02-13 19:13:25";7;"2017-02-13 19:13:24";220538;1;0;11.3631;20139;8.28814
12;"C & C Complete Services";"2017-02-13 19:13:35";1;"2017-02-13 19:13:34";3987404;8;0;14.3934;20129;8.288
30;"Chicago Water & Fire";"2017-02-13 19:14:18";2;"2017-02-13 19:14:17";22986528;9;0;14.3934;20149;8.28791
7;"Full Steam Ahead";"2017-02-13 19:14:18";7;"2017-02-13 19:14:17";2285921;8;0;14.3934;20149;8.28791
500003;"Platinum Improvements";"2017-02-13 19:14:28";4;"2017-02-13 19:14:27";73238;1;0;22.7268;20127;8.2878
42;"Restoration Solutions";"2017-02-13 19:14:28";1;"2017-02-13 19:14:28";454046;3;0;22.7268;20127;8.2878
30;"Chicago Water & Fire";"2017-02-13 19:14:28";14;"2017-02-13 19:14:28";22986576;9;0;22.7268;20127;8.2878
7;"Full Steam Ahead";"2017-02-13 19:14:28";14;"2017-02-13 19:14:28";2285935;8;0;22.7268;20127;8.2878
52;"Restoration Experts";"2017-02-13 19:15:11";1;"2017-02-13 19:15:06";64566;3;0;23.1056;20097;8.28776
12;"C & C Complete Services";"2017-02-13 19:15:32";2;"2017-02-13 19:15:29";3987539;7;0;16.6661;20109;8.28729
30;"Chicago Water & Fire";"2017-02-13 19:15:53";2;"2017-02-13 19:15:52";22986701;8;0;20.8328;20111;8.29053
12;"C & C Complete Services";"2017-02-13 19:15:53";1;"2017-02-13 19:15:52";3987552;7;0;20.8328;20111;8.29053
500001;"Colorado Premier Restoration";"2017-02-13 19:16:14";9;"2017-02-13 19:16:14";220591;1;0;12.8782;20123;8.29051
500003;"Platinum Improvements";"2017-02-13 19:16:25";2;"2017-02-13 19:16:23";73264;1;0;13.257;20135;8.29038
30;"Chicago Water & Fire";"2017-02-13 19:16:25";12;"2017-02-13 19:16:25";22986774;8;0;13.257;20135;8.29038
31;"Super Restoration";"2017-02-13 19:17:18";3;"2017-02-13 19:17:17";10413323;4;0;78.0302;20145;8.29006
30;"Chicago Water & Fire";"2017-02-13 19:17:18";2;"2017-02-13 19:17:17";22986851;11;0;78.0302;20145;8.29006
42;"Restoration Solutions";"2017-02-13 19:17:28";1;"2017-02-13 19:17:28";454053;3;0;20.0753;20148;8.28996
12;"C & C Complete Services";"2017-02-13 19:17:28";12;"2017-02-13 19:17:28";3987686;7;0;20.0753;20148;8.28996
52;"Restoration Experts";"2017-02-13 19:17:39";6;"2017-02-13 19:17:35";64609;3;0;13.6358;20150;8.2898
31;"Super Restoration";"2017-02-13 19:17:39";1;"2017-02-13 19:17:39";10413334;4;0;13.6358;20150;8.2898
30;"Chicago Water & Fire";"2017-02-13 19:17:50";7;"2017-02-13 19:17:48";22986977;11;0;11.3631;20145;8.2898
500003;"Platinum Improvements";"2017-02-13 19:18:21";4;"2017-02-13 19:18:21";73284;1;0;35.6057;20117;8.28977
30;"Chicago Water & Fire";"2017-02-13 19:18:21";15;"2017-02-13 19:18:20";22987191;11;0;35.6057;20117;8.28977
12;"C & C Complete Services";"2017-02-13 19:18:21";2;"2017-02-13 19:18:21";3987723;7;0;35.6057;20117;8.28977
30;"Chicago Water & Fire";"2017-02-13 19:18:32";14;"2017-02-13 19:18:27";22987236;11;0;11.7418;20111;8.28973
30;"Chicago Water & Fire";"2017-02-13 19:18:53";3;"2017-02-13 19:18:53";22987377;11;0;22.348;20100;8.28972
12;"C & C Complete Services";"2017-02-13 19:18:53";5;"2017-02-13 19:18:53";3987785;8;0;22.348;20100;8.28972
31;"Super Restoration";"2017-02-13 19:19:15";2;"2017-02-13 19:19:14";10413416;4;0;7.57517;20096;8.24373
30;"Chicago Water & Fire";"2017-02-13 19:19:25";17;"2017-02-13 19:19:25";22987503;11;0;23.8632;20085;8.2243
30;"Chicago Water & Fire";"2017-02-13 19:19:36";2;"2017-02-13 19:19:35";22987507;11;0;3.78726;20069;8.17542
12;"C & C Complete Services";"2017-02-13 19:19:57";8;"2017-02-13 19:19:55";3987847;8;0;12.1206;19908;8.14954
31;"Super Restoration";"2017-02-13 19:20:18";2;"2017-02-13 19:20:18";10413484;4;0;15.151;19879;8.14952
30;"Chicago Water & Fire";"2017-02-13 19:20:18";2;"2017-02-13 19:20:18";22987626;11;0;15.151;19879;8.14952
42;"Restoration Solutions";"2017-02-13 19:20:29";1;"2017-02-13 19:20:29";454061;3;0;3.78728;19854;8.1495
30;"Chicago Water & Fire";"2017-02-13 19:20:29";1;"2017-02-13 19:20:28";22987708;11;0;3.78728;19854;8.1495
31;"Super Restoration";"2017-02-13 19:20:39";5;"2017-02-13 19:20:39";10413500;4;0;11.7419;19898;8.14937
30;"Chicago Water & Fire";"2017-02-13 19:20:39";5;"2017-02-13 19:20:38";22987726;11;0;11.7419;19898;8.14937
30;"Chicago Water & Fire";"2017-02-13 19:20:50";1;"2017-02-13 19:20:49";22987743;11;0;3.02968;19900;8.14937
500003;"Platinum Improvements";"2017-02-13 19:21:11";5;"2017-02-13 19:21:10";73315;1;0;22.348;19936;8.14937
31;"Super Restoration";"2017-02-13 19:21:11";1;"2017-02-13 19:21:10";10413524;4;0;22.348;19936;8.14937
12;"C & C Complete Services";"2017-02-13 19:21:22";1;"2017-02-13 19:21:21";3987913;8;0;28.0299;19937;8.14937
30;"Chicago Water & Fire";"2017-02-13 19:21:54";3;"2017-02-13 19:21:53";22987940;11;0;13.6358;19936;8.14913
12;"C & C Complete Services";"2017-02-13 19:21:54";2;"2017-02-13 19:21:53";3987962;8;0;13.6358;19936;8.14913
31;"Super Restoration";"2017-02-13 19:22:15";2;"2017-02-13 19:22:15";10413580;4;0;38.2572;19939;8.15237
500001;"Colorado Premier Restoration";"2017-02-13 19:22:36";14;"2017-02-13 19:22:34";220649;1;0;11.3631;19931;8.15205
30;"Chicago Water & Fire";"2017-02-13 19:22:36";1;"2017-02-13 19:22:35";22988070;9;0;11.3631;19931;8.15205
30;"Chicago Water & Fire";"2017-02-13 19:22:57";4;"2017-02-13 19:22:56";22988136;9;0;10.6055;19928;8.15185
30;"Chicago Water & Fire";"2017-02-13 19:23:50";2;"2017-02-13 19:23:49";22988297;9;0;11.3631;19977;8.15062
31;"Super Restoration";"2017-02-13 19:24:12";1;"2017-02-13 19:24:11";10413679;4;0;21.9692;20058;8.1506
7;"Full Steam Ahead";"2017-02-13 19:24:12";45;"2017-02-13 19:24:10";2286281;6;0;21.9692;20058;8.1506
12;"C & C Complete Services";"2017-02-13 19:24:22";16;"2017-02-13 19:24:22";3988076;7;0;15.5298;20059;8.1506
30;"Chicago Water & Fire";"2017-02-13 19:24:33";12;"2017-02-13 19:24:32";22988398;9;0;11.3631;20061;8.15058
7;"Full Steam Ahead";"2017-02-13 19:24:33";2;"2017-02-13 19:24:32";2286283;6;0;11.3631;20061;8.15058
7;"Full Steam Ahead";"2017-02-13 19:24:43";1;"2017-02-13 19:24:43";2286305;6;0;3.78728;20062;8.15058
12;"C & C Complete Services";"2017-02-13 19:24:54";2;"2017-02-13 19:24:54";3988103;7;0;21.2116;20053;8.15058
500003;"Platinum Improvements";"2017-02-13 19:25:15";7;"2017-02-13 19:25:14";73365;1;0;17.0449;20043;8.15057
31;"Super Restoration";"2017-02-13 19:25:15";1;"2017-02-13 19:25:15";10413769;4;0;17.0449;20043;8.15057
30;"Chicago Water & Fire";"2017-02-13 19:25:15";12;"2017-02-13 19:25:15";22988476;9;0;17.0449;20043;8.15057
30;"Chicago Water & Fire";"2017-02-13 19:25:26";1;"2017-02-13 19:25:24";22988530;9;0;18.1813;20039;8.15049
30;"Chicago Water & Fire";"2017-02-13 19:25:36";15;"2017-02-13 19:25:36";22988567;9;0;10.2267;20043;8.15048
30;"Chicago Water & Fire";"2017-02-13 19:25:58";12;"2017-02-13 19:25:57";22988625;9;0;9.8479;20042;8.15048
31;"Super Restoration";"2017-02-13 19:26:19";2;"2017-02-13 19:26:19";10413885;3;0;12.1206;20065;8.1503
30;"Chicago Water & Fire";"2017-02-13 19:26:19";20;"2017-02-13 19:26:18";22988670;9;0;12.1206;20065;8.1503
52;"Restoration Experts";"2017-02-13 19:26:40";43;"2017-02-13 19:26:40";64703;3;0;24.6207;20066;8.14983
12;"C & C Complete Services";"2017-02-13 19:26:40";2;"2017-02-13 19:26:32";3988274;7;0;24.6207;20066;8.14983
31;"Super Restoration";"2017-02-13 19:26:51";2;"2017-02-13 19:26:50";10413982;3;0;21.9692;20073;8.14978
12;"C & C Complete Services";"2017-02-13 19:27:01";2;"2017-02-13 19:26:59";3988325;7;0;24.6207;20074;8.14973
12;"C & C Complete Services";"2017-02-13 19:27:23";2;"2017-02-13 19:27:22";3988334;7;0;7.57516;20072;8.14968
30;"Chicago Water & Fire";"2017-02-13 19:27:33";22;"2017-02-13 19:27:31";22988987;11;0;23.1056;20081;8.14966
12;"C & C Complete Services";"2017-02-13 19:27:54";1;"2017-02-13 19:27:54";3988346;7;0;0;20046;8.14965
30;"Chicago Water & Fire";"2017-02-13 19:28:16";12;"2017-02-13 19:28:15";22989137;11;0;7.19637;20018;8.14954
30;"Chicago Water & Fire";"2017-02-13 19:28:26";2;"2017-02-13 19:28:25";22989202;11;0;17.8025;20049;8.15269
7;"Full Steam Ahead";"2017-02-13 19:28:26";2;"2017-02-13 19:28:26";2286371;7;0;17.8025;20049;8.15269
31;"Super Restoration";"2017-02-13 19:28:47";1;"2017-02-13 19:28:46";10414094;3;0;22.348;20047;8.15268
30;"Chicago Water & Fire";"2017-02-13 19:29:19";1;"2017-02-13 19:29:18";22989353;11;0;3.78728;20071;8.15249
30;"Chicago Water & Fire";"2017-02-13 19:29:30";7;"2017-02-13 19:29:30";22989409;11;0;14.3934;20068;8.15242
30;"Chicago Water & Fire";"2017-02-13 19:29:40";40;"2017-02-13 19:29:40";22989496;11;0;10.9843;20050;8.15231
31;"Super Restoration";"2017-02-13 19:29:51";2;"2017-02-13 19:29:50";10414184;3;0;14.7722;20049;8.15214
30;"Chicago Water & Fire";"2017-02-13 19:29:51";2;"2017-02-13 19:29:50";22989521;11;0;14.7722;20049;8.15214
500001;"Colorado Premier Restoration";"2017-02-13 19:30:02";1;"2017-02-13 19:30:01";220670;1;0;4.92362;20091;8.1521
12;"C & C Complete Services";"2017-02-13 19:30:02";3;"2017-02-13 19:30:01";3988442;8;0;4.92362;20091;8.1521
31;"Super Restoration";"2017-02-13 19:30:23";2;"2017-02-13 19:30:20";10414227;2;0;5.30241;20268;8.15174
30;"Chicago Water & Fire";"2017-02-13 19:30:44";8;"2017-02-13 19:30:43";22989674;10;0;28.7874;20170;8.15163
12;"C & C Complete Services";"2017-02-13 19:30:44";3;"2017-02-13 19:30:43";3988456;5;0;28.7874;20170;8.15163
30;"Chicago Water & Fire";"2017-02-13 19:31:16";8;"2017-02-13 19:31:15";22989755;10;0;22.348;20070;8.15143
30;"Chicago Water & Fire";"2017-02-13 19:31:26";16;"2017-02-13 19:31:26";22989827;10;0;12.8782;20070;8.15133
52;"Restoration Experts";"2017-02-13 19:31:48";15;"2017-02-13 19:31:44";64793;2;0;30.3026;20107;8.14984
31;"Super Restoration";"2017-02-13 19:31:48";1;"2017-02-13 19:31:47";10414308;2;0;30.3026;20107;8.14984
30;"Chicago Water & Fire";"2017-02-13 19:31:48";75;"2017-02-13 19:31:47";22990006;10;0;30.3026;20107;8.14984
30;"Chicago Water & Fire";"2017-02-13 19:31:58";24;"2017-02-13 19:31:56";22990058;10;0;12.1206;20102;8.14969
500001;"Colorado Premier Restoration";"2017-02-13 19:32:09";6;"2017-02-13 19:32:08";220693;1;0;10.6055;20091;8.14965
12;"C & C Complete Services";"2017-02-13 19:32:30";59;"2017-02-13 19:32:30";3988624;7;0;45.2202;20060;8.1496
7;"Full Steam Ahead";"2017-02-13 19:32:30";1;"2017-02-13 19:32:30";2286456;7;0;45.2202;20060;8.1496
30;"Chicago Water & Fire";"2017-02-13 19:32:41";15;"2017-02-13 19:32:38";22990221;9;0;23.8632;20073;8.14948
52;"Restoration Experts";"2017-02-13 19:32:51";256;"2017-02-13 19:32:51";65095;2;0;44.1173;20062;8.14898
31;"Super Restoration";"2017-02-13 19:32:51";5;"2017-02-13 19:32:51";10414407;2;0;44.1173;20062;8.14898
30;"Chicago Water & Fire";"2017-02-13 19:32:51";2;"2017-02-13 19:32:51";22990247;10;0;44.1173;20062;8.14898
52;"Restoration Experts";"2017-02-13 19:33:02";454;"2017-02-13 19:32:57";65390;2;0;9.8479;20112;8.14847
52;"Restoration Experts";"2017-02-13 19:33:13";355;"2017-02-13 19:32:57";65390;2;0;10.6055;20108;8.14838
52;"Restoration Experts";"2017-02-13 19:33:23";255;"2017-02-13 19:32:57";65390;2;0;11.3631;20105;8.14802
52;"Restoration Experts";"2017-02-13 19:33:34";154;"2017-02-13 19:32:57";65390;3;0;16.6661;20125;8.14795
30;"Chicago Water & Fire";"2017-02-13 19:33:34";4;"2017-02-13 19:33:34";22990375;10;0;16.6661;20125;8.14795
52;"Restoration Experts";"2017-02-13 19:33:45";57;"2017-02-13 19:32:57";65390;3;0;21.2116;20134;8.14782
12;"C & C Complete Services";"2017-02-13 19:33:45";2;"2017-02-13 19:33:44";3988665;7;0;21.2116;20134;8.14782
52;"Restoration Experts";"2017-02-13 19:33:55";11;"2017-02-13 19:33:55";65402;3;0;26.5147;20202;8.14773
31;"Super Restoration";"2017-02-13 19:33:55";1;"2017-02-13 19:33:54";10414468;2;0;26.5147;20202;8.14773
7;"Full Steam Ahead";"2017-02-13 19:33:55";1;"2017-02-13 19:33:55";2286474;7;0;26.5147;20202;8.14773
30;"Chicago Water & Fire";"2017-02-13 19:34:27";2;"2017-02-13 19:34:26";22990553;10;0;39.3936;20175;8.1477
7;"Full Steam Ahead";"2017-02-13 19:34:27";4;"2017-02-13 19:34:26";2286482;7;0;39.3936;20175;8.1477
30;"Chicago Water & Fire";"2017-02-13 19:34:38";10;"2017-02-13 19:34:38";22990640;11;0;20.454;20181;8.1477
30;"Chicago Water & Fire";"2017-02-13 19:34:48";7;"2017-02-13 19:34:48";22990663;10;0;27.651;20169;8.15095
30;"Chicago Water & Fire";"2017-02-13 19:34:59";3;"2017-02-13 19:34:58";22990710;10;0;26.8935;20161;8.15095
31;"Super Restoration";"2017-02-13 19:35:20";2;"2017-02-13 19:35:20";10414544;2;0;9.8479;20166;8.15093
30;"Chicago Water & Fire";"2017-02-13 19:35:41";4;"2017-02-13 19:35:40";22990821;9;0;10.6055;20152;8.15092
